peakset1.bed	5000	1.0	1.0	1.0	1.0	0.09433095791296509	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
peakset1.bed	25000	0.4277393205154534	0.42409170117014194	1.0	1.0	0.3784760758343091	1.0	1.0	0.27159262555374186	0.2287994444847018	1.0	0.20395548799441277	1.0	0.11338564576077192	1.0
peakset1.bed	50000	0.31303433271125813	0.6764153033095985	1.0	1.0	0.07245747542798564	1.0	0.1804630051329733	0.13538859831446204	0.4121199822376097	1.0	0.37274430876983766	1.0	0.2181339983423053	1.0
peakset1.bed	100000	0.06974845217036718	0.6436200907915338	0.8812669894024519	1.0	0.03975352490371853	1.0	0.4446270493373983	0.3566974961963312	0.6462501224248133	1.0	0.22708949309112048	1.0	0.38205132415270615	1.0
peakset1.bed	150000	0.04643536370704837	0.4096057572026175	0.9593586078178503	0.9488923200788081	0.02184331971884068	1.0	0.3895436036519475	0.5619643723432723	0.7902801445245088	0.7557295273890114	0.3912678160729134	1.0	0.514958666683867	1.0
peakset1.bed	200000	0.1411403925625766	0.6238695867254309	0.9225706566198169	0.7435847882562656	0.030440159842676562	0.8004737015560075	0.5702259476636748	0.7112889463475341	0.8732688354924842	0.8449494125696884	0.5333946775237755	0.7901874554013397	0.6158944729925366	1.0
peakset2.bed	5000	1.0	0.33287786919149676	0.3234849611556476	1.0	1.0	0.2434668111712005	1.0	1.0	1.0	0.15800073652916602	0.15407517424280637	1.0	1.0	0.08023053424247983
peakset2.bed	25000	1.0	0.8006749134087712	0.4574822877215541	0.17231381389204625	0.7509304951785505	0.09770092815290266	0.09770092815290266	0.6039497954296345	1.0	0.030025961014002345	0.4865927231163315	0.43675053713070366	0.04670516655926904	0.04229090128758517
peakset2.bed	50000	0.9619177745540766	0.9604743417530065	0.36574036534939813	0.31588455010118544	0.2911478976662807	0.17420379043216294	0.3738051250536869	0.2736336720589586	0.06099627345094316	0.0020228210274088054	0.7369721597326503	0.3121231696231541	0.15073477941723068	0.1380398063159316
peakset2.bed	100000	0.9900218548792263	0.8870665890840594	0.26917654626452725	0.20803515383707527	0.17973986515411844	0.27228572574909904	0.6463584643955452	0.3002017997177744	0.0752969903254066	0.01618035527761763	0.11870407645479908	0.3966090684133883	0.4086433683703441	0.13969525978797015
peakset2.bed	150000	0.8444118232300214	0.9629504851970918	0.5510927743453463	0.32254762238858004	0.1752545633327781	0.05180363098328744	0.7836710682445882	0.03692200998713635	0.02694004043895415	0.03901853724557269	0.03362923633166437	0.4277225353098054	0.01186628320832106	0.036531639115847
peakset2.bed	200000	0.5597495162148146	0.8621898216316833	0.7352473164144178	0.03438232426519927	0.046791364356075116	0.030639663043685816	0.7358614850665481	0.14120271581165156	0.10160500835468844	0.024494943761007026	0.1122667012001839	0.4261393910629112	0.0023290553007984105	0.02859443069024714
peakset3.bed	5000	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
peakset3.bed	25000	1.0	1.0	0.021488497636552917	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
peakset3.bed	50000	0.36049183939810747	0.3553152274424949	0.03278277185717582	0.6764659759444466	1.0	1.0	1.0	0.5146853244720981	0.44717726948814884	1.0	1.0	1.0	0.02986072501213166	1.0
peakset3.bed	100000	0.23900962071202592	0.7101798160746866	0.2148062184912498	0.8940254280850782	1.0	0.24133182289495858	0.24133182289495858	0.7625979464644027	0.692396840448975	0.28210555586081965	0.6447970661514438	1.0	0.09978287806813357	1.0
peakset3.bed	150000	0.5245196464573842	0.726271272335176	0.2917915724708332	0.6554227844524547	0.8373410350898587	0.042999861607460166	0.47779477363932643	0.06209660485652457	0.8343113730586555	0.47481673405240166	0.793665915926326	1.0	0.045590275438210814	1.0
peakset3.bed	200000	0.5376447346437878	0.5273857299616259	0.4960331529557023	0.13805266485759837	0.9238388053190305	0.11192635062001488	0.6498403913990082	0.055833166794888034	0.6685171985988311	0.6126526084444475	0.318942718512203	1.0	0.08382694171448479	1.0
